Serial No.,Session ID:,Timestamp (UTC),Country,Age,Gender,Education,Education Type,Mood,Tiredness,Interests,Selection,Time,File Name,URL,Video_ID,Browser,Screen Size,OS,Height,Width,FPS,Aspect Ratio,Bitrate (Kbps),File Size (MB),PROLIFIC_PID
74,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:36:35 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Excellent,"1600 ms",config.xlsx,S_8_V50_100.mp4,18,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,19886,47.53,67276dbe692855fb2502a266
75,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:36:58 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Good,"1700 ms",config.xlsx,S_22_V50_100.mp4,51,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,23450,56.05,55e04d4c3b268b00110294fe
76,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:36:58 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Fair,"2000 ms",config.xlsx,S_19_V30_80.mp4,43,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,4873,11.65,67276dbe692855fb2502a266
77,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:37:19 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Good,"1200 ms",config.xlsx,S_6_V100_50.mp4,14,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,12952,29.46,55e04d4c3b268b00110294fe
78,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:37:23 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Fair,"3500 ms",config.xlsx,L_26_V100_50.mp4,78,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,42794,306.39,5c83dfef72a7ef00107828b5
79,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:37:24 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Good,"5300 ms",config.xlsx,S_17_V80_30.mp4,40,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,7438,17.78,67276dbe692855fb2502a266
80,d7d1445c4651b6006d1c864815d1065e,"Tuesday 11th of February 2025 01:37:42 PM UTC",Italy,"31 to 45",Female,Undergraduate,Pedagogical,"Positive (+)",Low,"Cars, automotive",Good,"14100 ms",config.xlsx,L_2_V100_50.mp4,62,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,7423,47.85,6522a845667b34e59e0b77d7
81,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:37:47 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Fair,"3400 ms",config.xlsx,S_17_V80_30.mp4,40,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,7438,17.78,5c83dfef72a7ef00107828b5
82,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:37:51 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Fair,"1500 ms",config.xlsx,L_16_V30_80.mp4,71,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,2162,7.77,55e04d4c3b268b00110294fe
83,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:38:13 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Fair,"1200 ms",config.xlsx,S_12_V80_30.mp4,28,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,3553,8.49,55e04d4c3b268b00110294fe
84,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:38:28 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Good,"2200 ms",config.xlsx,L_22_V30_80.mp4,75,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3053,21.86,67276dbe692855fb2502a266
85,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:38:52 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Poor,"3100 ms",config.xlsx,L_19_V80_30.mp4,73,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2271,16.26,5c83dfef72a7ef00107828b5
86,d7d1445c4651b6006d1c864815d1065e,"Tuesday 11th of February 2025 01:38:58 PM UTC",Italy,"31 to 45",Female,Undergraduate,Pedagogical,"Positive (+)",Low,"Cars, automotive",Poor,"14900 ms",config.xlsx,L_22_V30_80.mp4,75,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,3053,21.86,6522a845667b34e59e0b77d7
87,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:39:16 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Poor,"2100 ms",config.xlsx,L_19_V80_30.mp4,73,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,2271,16.26,55e04d4c3b268b00110294fe
88,d7d1445c4651b6006d1c864815d1065e,"Tuesday 11th of February 2025 01:39:24 PM UTC",Italy,"31 to 45",Female,Undergraduate,Pedagogical,"Positive (+)",Low,"Cars, automotive",Fair,"4100 ms",config.xlsx,S_13_V80_30.mp4,30,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,2970,7.10,6522a845667b34e59e0b77d7
89,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:39:30 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Good,"1100 ms",config.xlsx,L_29_V50_100.mp4,80,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,35119,251.44,67276dbe692855fb2502a266
90,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:39:39 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Good,"2200 ms",config.xlsx,S_8_V100_50.mp4,19,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,,,55e04d4c3b268b00110294fe
91,d7d1445c4651b6006d1c864815d1065e,"Tuesday 11th of February 2025 01:39:53 PM UTC",Italy,"31 to 45",Female,Undergraduate,Pedagogical,"Positive (+)",Low,"Cars, automotive",Fair,"8000 ms",config.xlsx,S_15_V30_80.mp4,34,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,5511,13.17,6522a845667b34e59e0b77d7
92,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:39:55 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Poor,"1700 ms",config.xlsx,L_20_V100_50.mp4,74,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,18602,133.19,5c83dfef72a7ef00107828b5
93,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:40:06 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Poor,"900 ms",config.xlsx,S_1_V30_80.mp4,1,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,2067,6.07,55e04d4c3b268b00110294fe
94,d7d1445c4651b6006d1c864815d1065e,"Tuesday 11th of February 2025 01:40:12 PM UTC",Italy,"31 to 45",Female,Undergraduate,Pedagogical,"Positive (+)",Low,"Cars, automotive",Poor,"2200 ms",config.xlsx,S_3_V30_80.mp4,6,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,2341,4.46,6522a845667b34e59e0b77d7
95,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:40:29 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Poor,"900 ms",config.xlsx,S_5_V30_80.mp4,11,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,1230,3.09,55e04d4c3b268b00110294fe
96,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:40:33 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Good,"1600 ms",config.xlsx,L_11_V50_100.mp4,68,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,27807,199.09,67276dbe692855fb2502a266
97,d7d1445c4651b6006d1c864815d1065e,"Tuesday 11th of February 2025 01:40:36 PM UTC",Italy,"31 to 45",Female,Undergraduate,Pedagogical,"Positive (+)",Low,"Cars, automotive",Fair,"2600 ms",config.xlsx,S_12_V80_30.mp4,28,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,3553,8.49,6522a845667b34e59e0b77d7
98,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:40:50 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Good,"2100 ms",config.xlsx,S_26_V50_100.mp4,59,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,20970,35.28,67276dbe692855fb2502a266
99,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:40:51 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Good,"1000 ms",config.xlsx,S_24_V50_100.mp4,55,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,10240,24.48,55e04d4c3b268b00110294fe
100,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:40:53 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Poor,"2700 ms",config.xlsx,L_14_V100_50.mp4,70,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,29812,192.57,5c83dfef72a7ef00107828b5
101,d7d1445c4651b6006d1c864815d1065e,"Tuesday 11th of February 2025 01:40:59 PM UTC",Italy,"31 to 45",Female,Undergraduate,Pedagogical,"Positive (+)",Low,"Cars, automotive",Bad,"1600 ms",config.xlsx,S_7_V30_80.mp4,15,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,2181,5.21,6522a845667b34e59e0b77d7
102,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:41:13 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Poor,"1900 ms",config.xlsx,S_13_V80_30.mp4,30,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2970,7.10,67276dbe692855fb2502a266
103,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:41:13 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Poor,"1000 ms",config.xlsx,S_13_V30_80.mp4,29,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,3564,8.52,55e04d4c3b268b00110294fe
104,d7d1445c4651b6006d1c864815d1065e,"Tuesday 11th of February 2025 01:41:22 PM UTC",Italy,"31 to 45",Female,Undergraduate,Pedagogical,"Positive (+)",Low,"Cars, automotive",Good,"2700 ms",config.xlsx,S_10_V100_50.mp4,24,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,40078,95.80,6522a845667b34e59e0b77d7
105,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:41:29 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Fair,"1500 ms",config.xlsx,S_25_V30_80.mp4,57,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1441,2.33,67276dbe692855fb2502a266
106,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:41:35 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Bad,"1200 ms",config.xlsx,S_9_V80_30.mp4,21,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,1959,4.68,55e04d4c3b268b00110294fe
107,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:41:52 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Good,"1800 ms",config.xlsx,S_16_V100_50.mp4,38,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,23765,56.81,67276dbe692855fb2502a266
108,d7d1445c4651b6006d1c864815d1065e,"Tuesday 11th of February 2025 01:41:53 PM UTC",Italy,"31 to 45",Female,Undergraduate,Pedagogical,"Positive (+)",Low,"Cars, automotive",Fair,"9900 ms",config.xlsx,S_24_V100_50.mp4,56,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,11258,26.91,6522a845667b34e59e0b77d7
109,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:41:57 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Fair,"1500 ms",config.xlsx,S_20_V100_50.mp4,47,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,,,55e04d4c3b268b00110294fe
110,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:41:58 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Poor,"2800 ms",config.xlsx,L_11_V50_100.mp4,68,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,27807,199.09,5c83dfef72a7ef00107828b5
111,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:42:13 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Excellent,"900 ms",config.xlsx,S_6_V100_50.mp4,14,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,12952,29.46,67276dbe692855fb2502a266
112,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:42:15 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Fair,"800 ms",config.xlsx,S_3_V50_100.mp4,8,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,8236,15.70,55e04d4c3b268b00110294fe
113,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:42:24 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Fair,"5300 ms",config.xlsx,S_24_V100_50.mp4,56,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,11258,26.91,5c83dfef72a7ef00107828b5
114,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:42:37 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Good,"1100 ms",config.xlsx,S_7_V100_50.mp4,17,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,13350,31.91,55e04d4c3b268b00110294fe
115,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:42:48 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Fair,"4000 ms",config.xlsx,S_2_V50_100.mp4,4,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,8263,18.80,5c83dfef72a7ef00107828b5
116,d7d1445c4651b6006d1c864815d1065e,"Tuesday 11th of February 2025 01:42:57 PM UTC",Italy,"31 to 45",Female,Undergraduate,Pedagogical,"Positive (+)",Low,"Cars, automotive",Poor,"8200 ms",config.xlsx,L_10_V30_80.mp4,67,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,5236,33.82,6522a845667b34e59e0b77d7
117,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:43:00 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Fair,"3200 ms",config.xlsx,S_14_V80_30.mp4,31,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,5947,14.21,55e04d4c3b268b00110294fe
118,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:43:12 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Fair,"4500 ms",config.xlsx,L_14_V100_50.mp4,70,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,29812,192.57,67276dbe692855fb2502a266
119,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:43:13 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Good,"3800 ms",config.xlsx,S_14_V100_50.mp4,33,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,23189,55.43,5c83dfef72a7ef00107828b5
120,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:43:22 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Good,"900 ms",config.xlsx,S_16_V100_50.mp4,38,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,,,55e04d4c3b268b00110294fe
121,d7d1445c4651b6006d1c864815d1065e,"Tuesday 11th of February 2025 01:43:28 PM UTC",Italy,"31 to 45",Female,Undergraduate,Pedagogical,"Positive (+)",Low,"Cars, automotive",Fair,"5100 ms",config.xlsx,S_1_V100_50.mp4,3,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,11622,34.12,6522a845667b34e59e0b77d7
122,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:43:35 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Poor,"2100 ms",config.xlsx,S_24_V100_50.mp4,56,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,11258,26.91,67276dbe692855fb2502a266
123,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:43:38 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Fair,"3600 ms",config.xlsx,S_13_V30_80.mp4,29,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,3564,8.52,5c83dfef72a7ef00107828b5
124,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:43:58 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Fair,"3200 ms",config.xlsx,S_3_V30_80.mp4,6,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2341,4.46,5c83dfef72a7ef00107828b5
125,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:44:24 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Bad,"800 ms",config.xlsx,L_4_V30_80.mp4,63,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,918,6.57,55e04d4c3b268b00110294fe
126,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:44:34 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Poor,"4700 ms",config.xlsx,L_16_V30_80.mp4,71,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,2162,7.77,5c83dfef72a7ef00107828b5
127,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:44:38 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Good,"1800 ms",config.xlsx,L_17_V50_100.mp4,72,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,19031,136.25,67276dbe692855fb2502a266
128,d7d1445c4651b6006d1c864815d1065e,"Tuesday 11th of February 2025 01:44:38 PM UTC",Italy,"31 to 45",Female,Undergraduate,Pedagogical,"Positive (+)",Low,"Cars, automotive",Good,"8300 ms",config.xlsx,L_26_V100_50.mp4,78,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,42794,306.39,6522a845667b34e59e0b77d7
129,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:44:58 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Fair,"3400 ms",config.xlsx,S_7_V100_50.mp4,17,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,13350,31.91,5c83dfef72a7ef00107828b5
130,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:45:01 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Poor,"2100 ms",config.xlsx,S_11_V80_30.mp4,26,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1670,3.99,67276dbe692855fb2502a266
131,d7d1445c4651b6006d1c864815d1065e,"Tuesday 11th of February 2025 01:45:02 PM UTC",Italy,"31 to 45",Female,Undergraduate,Pedagogical,"Positive (+)",Low,"Cars, automotive",Good,"2100 ms",config.xlsx,S_14_V50_100.mp4,32,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,21543,51.50,6522a845667b34e59e0b77d7
132,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:45:22 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Fair,"3100 ms",config.xlsx,S_14_V80_30.mp4,31,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5947,14.21,5c83dfef72a7ef00107828b5
133,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:45:25 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Fair,"3300 ms",config.xlsx,S_23_V30_80.mp4,53,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1902,4.55,67276dbe692855fb2502a266
134,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:45:26 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Poor,"900 ms",config.xlsx,L_7_V80_30.mp4,65,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,605,4.33,55e04d4c3b268b00110294fe
135,d7d1445c4651b6006d1c864815d1065e,"Tuesday 11th of February 2025 01:45:28 PM UTC",Italy,"31 to 45",Female,Undergraduate,Pedagogical,"Positive (+)",Low,"Cars, automotive",Fair,"4900 ms",config.xlsx,S_12_V30_80.mp4,27,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,3583,8.56,6522a845667b34e59e0b77d7
136,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:45:46 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Fair,"2800 ms",config.xlsx,S_11_V80_30.mp4,26,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1670,3.99,5c83dfef72a7ef00107828b5
137,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:45:48 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Good,"900 ms",config.xlsx,S_18_V50_100.mp4,41,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,19965,47.72,55e04d4c3b268b00110294fe
138,d7d1445c4651b6006d1c864815d1065e,"Tuesday 11th of February 2025 01:45:52 PM UTC",Italy,"31 to 45",Female,Undergraduate,Pedagogical,"Positive (+)",Low,"Cars, automotive",Fair,"2800 ms",config.xlsx,S_16_V50_100.mp4,37,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,10008,23.92,6522a845667b34e59e0b77d7
139,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:45:52 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Good,"5500 ms",config.xlsx,S_17_V30_80.mp4,39,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,7999,19.12,67276dbe692855fb2502a266
140,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:46:06 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Bad,"900 ms",config.xlsx,S_3_V80_30.mp4,7,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,2354,4.49,55e04d4c3b268b00110294fe
141,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:46:10 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Fair,"2700 ms",config.xlsx,S_9_V50_100.mp4,22,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,21809,52.13,5c83dfef72a7ef00107828b5
142,b631cdb7a49f768b77b9e674ff5d91c0,"Tuesday 11th of February 2025 01:46:15 PM UTC",Hungary,"19 to 30",Male,Undergraduate,"Engineering and Technology","Positive (+)",Low,Electronics,Fair,"1900 ms",config.xlsx,S_19_V80_30.mp4,44,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,5429,12.98,67276dbe692855fb2502a266
143,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:46:27 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Poor,"900 ms",config.xlsx,S_20_V80_30.mp4,45,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,5419,12.95,55e04d4c3b268b00110294fe
144,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:46:36 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Fair,"4200 ms",config.xlsx,S_5_V80_30.mp4,12,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,1687,4.25,5c83dfef72a7ef00107828b5
145,cbdd475b3d298234ad4f13589445f4ca,"Tuesday 11th of February 2025 01:46:54 PM UTC",Denmark,"31 to 45",Other,GCSEs,Other,"Positive (+)",Low,Art,Fair,"1300 ms",config.xlsx,S_1_V100_50.mp4,3,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,11622,34.12,55e04d4c3b268b00110294fe
146,d7d1445c4651b6006d1c864815d1065e,"Tuesday 11th of February 2025 01:47:00 PM UTC",Italy,"31 to 45",Female,Undergraduate,Pedagogical,"Positive (+)",Low,"Cars, automotive",Fair,"7100 ms",config.xlsx,L_20_V100_50.mp4,74,"Chrome 133.0.0.0","2560 X 1440",Windows,1080,1920,60,16:9,18602,133.19,6522a845667b34e59e0b77d7
147,ac7116c6aadad59278bc3704785de6b9,"Tuesday 11th of February 2025 01:47:04 PM UTC",Estonia,"Above 45",Male,Undergraduate,Artistic,"Neutral (0)",Low,Art,Fair,"3300 ms",config.xlsx,S_10_V50_100.mp4,23,"Chrome 132.0.0.0","1920 X 1080",Windows,1080,1920,60,16:9,32503,77.69,5c83dfef72a7ef00107828b5
